first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,is_popular,price_category,price_cat_encoded,genre_encoded
1854.0,1.0,0.6506024096385542,1,1,fiction,0.7272727272727273,0.17054263565891473,0.562,0.4140625,0.22089420097388227,0.5700000000000001,1,0.12229373902867176,1,Budget,0,12
1820.0,1.0,0.5421686746987951,1,1,fiction,0.78125,0.18604651162790697,0.552,0.43359375,0.27799911465250116,0.6833333333333333,1,0.12990052662375656,1,Budget,0,12
1818.0,1.0,0.8674698795180723,1,1,fiction,0.715909090909091,0.34108527131782945,0.38200000000000006,0.69140625,0.13058875608676404,0.6900000000000001,1,0.2760386190754827,1,Budget,0,12
1910.0,1.0,0.7228915662650602,1,1,fiction,0.75,0.32558139534883723,0.434,0.46484375,0.14962372731297033,0.38333333333333336,1,0.17751609128145118,1,Budget,0,12
1914.0,1.0,1.0000000000000002,1,1,fiction,0.7195121951219512,0.6356589147286822,0.49400000000000005,0.83203125,0.12262062859672421,0.37000000000000005,1,0.2579724985371562,1,Budget,0,12
1896.0,1.0,0.7349397590361446,1,1,fiction,0.9166666666666667,0.023255813953488372,0.556,0.3125,0.1726427622841966,0.43000000000000005,1,0.09793739028671737,1,Budget,0,12
1900.0,1.0,0.6746987951807228,1,1,fiction,0.741379310344828,0.2248062015503876,0.416,0.890625,0.18370960602036304,0.4166666666666667,1,0.3191559391456992,1,Budget,0,12
1597.0,1.0,1.0000000000000002,1,1,fiction,0.6670673076923077,1.0,0.446,1.0,0.16290393979637005,1.0,1,0.33341866588648333,1,Budget,0,12
1800.0,1.0,0.891566265060241,1,1,fiction,0.7727272727272727,0.17054263565891473,0.35600000000000004,0.390625,0.26162018592297476,0.75,1,0.18728057343475712,1,Budget,0,12
1609.0,1.0,0.6385542168674698,1,1,fiction,0.5,0.031007751937984496,0.34800000000000003,0.33984375,0.17795484727755642,1.0,1,0.1730909888823874,0,Budget,0,12
1889.0,1.0,0.6265060240963856,1,1,fiction,0.8125,0.6821705426356589,0.542,0.6171875,0.16467463479415664,0.45333333333333337,1,0.18040520772381508,1,Budget,0,12
1915.0,1.0,0.891566265060241,1,1,fiction,0.7922297297297298,1.0,0.5940000000000001,1.0,0.2107127047366091,0.3666666666666667,1,0.2565462258630778,1,Budget,0,12
1905.0,1.0,0.5783132530120482,1,1,fiction,0.75,0.05426356589147287,0.456,0.21875,0.13988490482514385,0.4,1,0.09632826214160327,1,Budget,0,12
1734.0,1.0,1.0000000000000002,1,1,fiction,0.6190476190476191,0.16279069767441862,0.56,0.37890625,0.2567507746790615,0.9700000000000001,1,0.11388238736102983,1,Budget,0,12
1901.0,1.0,0.6265060240963856,1,1,fiction,0.6805555555555556,0.13953488372093023,0.49800000000000005,0.390625,0.1279327135900841,0.4133333333333334,1,0.13377706260971328,1,Budget,0,12
1915.0,1.0,0.5783132530120482,1,1,fiction,0.7,0.1937984496124031,0.40199999999999997,0.51953125,0.2895086321381142,0.3666666666666667,1,0.2087112346401404,1,Budget,0,12
1817.0,1.0,1.0000000000000002,1,1,fiction,0.7418300653594772,1.0,0.49800000000000005,0.8671875,0.2514386896857016,0.6933333333333334,1,0.26576214160327677,1,Budget,0,12
1826.0,1.0,0.7590361445783133,1,1,fiction,0.6578947368421052,0.14728682170542634,0.6100000000000001,0.2109375,0.150066401062417,0.6633333333333333,1,0.06246342890579286,1,Budget,0,12
1583.0,1.0,0.28915662650602414,1,1,fiction,0.8194444444444444,0.13953488372093023,0.46,0.421875,0.11598052235502435,1.0,1,0.15495172615564656,1,Budget,0,12
1800.0,1.0,1.0000000000000002,1,1,fiction,0.8666666666666667,0.11627906976744186,0.6140000000000001,0.47265625,0.25940681717574143,0.75,1,0.12368344060854301,1,Budget,0,12
